id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8808601,Rental unit in Florence · ★4.89 · 3 bedrooms · 5 beds · 1.5 baths,16537758,Anna Davide,,Centro Storico,43.779892,11.25143,Entire home/apt,141,3,436,2023-09-09,4.61,3,131,72,
8811322,Rental unit in Florence · ★4.97 · 4 bedrooms · 8 beds · 4 baths,17184998,Donatella,,Centro Storico,43.76613,11.24871,Entire home/apt,1446,3,104,2023-09-01,1.11,6,188,18,048017LTN6735
8819292,Home in Florence · 2 bedrooms · 2 beds · 1 private bath,46199390,Sandra,,Rifredi,43.78816,11.25206,Private room,60,1,2,2017-08-02,0.02,1,0,0,
8824119,Guest suite in Florence · ★4.87 · 1 bedroom · 1 bed · 1 private bath,46221419,Beatrice,,Centro Storico,43.78059,11.26049,Private room,50,4,223,2023-09-07,2.38,1,163,30,048017LTN8798
8872795,Condo in Florence · ★4.85 · 3 bedrooms · 4 beds · 2 baths,5022924,Patrizia,,Centro Storico,43.77137,11.25528,Entire home/apt,340,2,247,2023-08-29,2.74,4,182,55,
8895932,Rental unit in Florence · 1 bedroom · 1 bed · 1 bath,46538442,Andrea,,Isolotto Legnaia,43.77142,11.2371,Private room,25,2,0,,,1,0,0,
8911065,Rental unit in Florence · 1 bedroom · 2 beds · 1 bath,7700443,Roberto,,Gavinana Galluzzo,43.75309,11.23733,Entire home/apt,85,30,0,,,2,352,0,
8914231,Rental unit in Florence · ★4.71 · 1 bedroom · 2 beds · 1 bath,2852226,Paola,,Centro Storico,43.77046,11.26297,Entire home/apt,123,2,148,2023-06-16,1.62,7,134,10,
8914819,Rental unit in Florence · ★4.79 · 1 bedroom · 2 beds · 1 bath,5492156,Alex,,Centro Storico,43.77066,11.24501,Entire home/apt,52,5,14,2016-10-25,0.15,1,0,0,
8915779,Bed and breakfast in Florence · 1 bedroom · 3 beds · 1 private bath,2735154,Lorenzo,,Gavinana Galluzzo,43.7444,11.21811,Hotel room,516,1,1,2019-10-12,0.02,5,345,0,
8916180,Bed and breakfast in Florence · 1 bedroom · 2 beds · 1 bath,46629686,Teresa,,Centro Storico,43.77814,11.24071,Private room,159,3,1,2022-09-22,0.08,2,352,1,
8917485,Rental unit in Florence · ★4.50 · 1 bedroom · 2 beds · 1 bath,46635686,Mattia,,Campo di Marte,43.77096,11.27305,Entire home/apt,50,2,6,2016-07-30,0.07,1,0,0,
